名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
杨***子,PLUS会员,不错，送货速度快，直营有保障。。京东给力。，习惯好评了。,2018-03-07 14:34:29,0,0,5
小***7,PLUS会员,很好的手机，华为手机现在做的相当强，物流速度很快。满意。,2018-03-07 14:01:37,0,0,5
F***o,银牌会员,一直在用华为手机，外观很漂亮，运行很流畅。物流值的点赞，快，服务态度好。,2018-03-09 13:58:34,0,0,5
w***2,PLUS会员,价格还是挺好的质量不错。买来给爸妈换个新手机。挺好。,2018-03-06 19:14:58,0,0,5
j***l,PLUS会员,不错手机很好用，颜色我也很喜欢粉红色 ，拍照很清晰！,2018-03-06 16:39:37,0,0,5
和***6,PLUS会员,宝贝已收到！非常完美！支持京东！支持华为！支持国货！,2018-03-07 22:29:46,0,0,5
方***风,金牌会员,整体还行，送透明手机壳，手机上已经贴好手机膜，但是手机背面没有水光波纹。,2018-03-07 08:43:58,0,0,5
万***8,PLUS会员,做工精细，价格实惠，运行流畅，物美价廉，值得购买。,2018-03-09 16:14:40,0,0,5
j***b,铜牌会员,用了一周，目前感觉挺好的，手机的颜色很漂亮，功能也还行，很适合女生用。,2018-03-09 15:36:40,0,0,5
不***y,PLUS会员,物流很给力，手机质量不错，用起来很给力，性价比很高,2018-03-06 13:16:16,0,0,5
j***b,PLUS会员[试用],手机手感不错，颜色也蛮喜欢的。用起来也不卡顿。好,2018-03-08 10:07:41,0,0,5
喵***王,铜牌会员,京东的就是快，前天买的，今天就收到了。手机很喜欢，正品货。,2018-03-02 19:15:40,1,0,5
j***f,铜牌会员,刚拿到，挺好的，就是新手机嘛要设置很多东西，总体来说还是很不错的。,2018-03-06 12:21:40,0,0,5
6***H,PLUS会员,跟实物一样，通话声音大，还清楚，机子反应快。,2018-03-08 12:07:26,0,0,5
jd182721pnc,PLUS会员,喜欢的?买回来送给老妈，老妈也喜欢，粉粉的,2018-03-09 00:02:09,0,0,5
韵***風,铜牌会员,很不错，款式我很喜欢，客服绿萝的服务特别好，很有耐心的为我解答！,2018-03-08 12:06:08,0,0,5
j***r,PLUS会员,运行速度快目前电量挺抗用的，反应挺快的，不错,2018-03-07 21:35:24,0,0,5
h***0,PLUS会员,外观漂亮，轻薄小巧，还送壳和耳机，非常满意,2018-03-09 21:45:43,0,0,5
j***v,银牌会员,手机不错，送货也很快，充电快，耗电慢，拍照杠杠的，玩着也很流畅,2018-03-08 16:53:41,0,0,5
金***葡,PLUS会员,给老婆买的，还不错，价格很不错，外观很美丽,2018-03-08 09:26:07,0,0,5
卢***龙,PLUS会员,手机外形可以，就是比较轻，不过适合女的用,2018-03-07 16:30:14,0,0,5
萌***丶,PLUS会员,用着挺流畅的，外观也好看，当备用机不错,2018-03-07 08:59:27,0,0,5
l***7,PLUS会员,手机做工还可以，系统很流畅，用着不错,2018-03-08 19:46:25,0,0,5
1***3,PLUS会员,包装不错，华为的质量还是值得信赖的。,2018-03-09 08:34:10,0,0,5
开***吧,金牌会员,物流很快，小哥服务上城，手机性价比很高，不错很好不错很好,2018-03-08 07:19:00,0,0,5
熊***者,PLUS会员,还不错，老妈还在摸索中，看着还可以,2018-03-09 19:51:29,0,0,5
j***y,银牌会员,外形很漂亮，屏幕很大，非常不错，我大京东莪商品值得信赖,2018-03-08 18:07:24,0,0,5
虎***0,PLUS会员,性价比一般，相信华为不如小米，谢谢,2018-03-06 21:02:58,0,0,5
j***k,银牌会员,跟老婆买的，今天刚到老婆很喜欢，用起来还不知道怎么样,2018-03-08 17:51:56,0,0,5
C***T,PLUS会员,不错，质量不错，到货快，挺满意的…,2018-03-07 17:39:22,0,0,5
p***妹,银牌会员,我妈妈用的这款手机，婶婶看到也让我给她买个，挺好用的,2018-03-07 17:22:06,0,0,5
高***队,金牌会员,给家人买的手机，秒杀买的还是可以。屏幕没有荣耀8清楚,2018-03-07 16:42:18,0,0,5
尼***娃,PLUS会员,华为手机现在做的不错！值得信赖！,2018-03-06 12:24:00,0,0,5
青***卓,PLUS会员,手机很好用，价格便宜，物流很快,2018-03-09 21:04:25,0,0,5
社***哥,PLUS会员,非常满意的一次购物，下次还买。,2018-03-08 21:59:31,0,0,5
追***4,PLUS会员[试用],用了好些天了，都挺好的，赞一个,2018-03-07 21:07:58,0,0,5
j***g,银牌会员,手机拿到！装上电信不能用！明天去重买张移动卡看看！,2018-03-06 23:04:43,0,0,5
j***n,金牌会员,一直都用华为，确实不错，分辨率高，运行快，好用。,2018-03-10 00:53:09,0,0,5
D***哥,金牌会员,已经是二次购买了，款式漂亮，真心很好用，我喜欢。,2018-03-08 22:36:56,0,0,5
j***i,金牌会员,外观还挺好看的，适合不追求看视频多的，运行流畅。,2018-03-08 20:16:43,0,0,5
j***我,PLUS会员,给妹妹买的手机，她还挺喜欢的,2018-03-08 14:48:11,0,0,5
j***a,PLUS会员,好，不错，的，发货快，挺满意,2018-03-07 11:32:16,0,0,5
j***2,银牌会员,实物和图片一模一样的，包装好，发货快，商家态度好,2018-03-07 02:05:17,0,0,5
j***h,金牌会员,这个颜色对女生来说特别适合，而且拿出来特别有面子,2018-03-06 11:26:04,0,0,5
邱***1,PLUS会员,一直用华为，非常好用，支持,2018-03-09 09:03:51,0,0,5
J***_,金牌会员,物流很快，第二天收到，朋友正在使用，暂时没问题,2018-03-09 13:05:19,0,0,5
j***f,银牌会员,外欢很漂亮，是正品，送妹妹的生日礼物，她很喜欢,2018-03-09 08:27:13,0,0,5
洋***柔,PLUS会员,不错送货速度就是快哈哈?,2018-03-08 23:08:06,0,0,5
j***q,铜牌会员,手机刚拿到手，第一感觉不错，用几天之后在追加吧,2018-03-08 15:44:47,0,0,5
远***8,PLUS会员,用着不错，全家都快该华为了,2018-03-08 10:28:53,0,0,5
h***n,PLUS会员,非常不错的东西，有机会再来,2018-03-06 21:04:01,0,0,5
h***2,PLUS会员,非常不错的东西，有机会再来,2018-03-06 20:59:32,0,0,5
l***m,PLUS会员,还可以吧，还可以吧，还可以,2018-03-09 00:23:18,0,0,5
若***懂,钻石会员,手机用着挺好的，就是不知道贴上钢化膜会怎样，，很厚的感觉吧，应该是的,2017-08-20 10:36:13,2,0,5
j***p,银牌会员,手机收到，款式靓，反应快，通话清晰，全好评！,2018-03-09 20:29:01,0,0,5
j***d,银牌会员,物流超快，老姑满意，超值的购物，京东值得信赖,2018-03-09 15:54:29,0,0,5
j***7,PLUS会员,物流超级快，京东超级给力,2018-03-09 15:21:38,0,0,5
j***m,金牌会员,很不错，支持华为，支持国产，手机速度蛮快的！,2018-03-09 19:48:52,0,0,5
c***4,PLUS会员,迅速发展，给予好评。。。,2018-03-07 11:25:22,0,0,5
j***d,PLUS会员,挺不错的，很满意！好用！,2018-03-07 07:36:45,0,0,5
j***u,PLUS会员,不错的机器，值得购买。,2018-03-09 23:43:20,0,0,5
海***7,金牌会员,昨晚下单，今天就收到了，京东的传奇，点个赞,2018-03-09 21:48:55,0,0,5
j***9,银牌会员,商品已收到！外观漂亮，内存十足，功能强大！,2018-03-08 20:54:39,0,0,5
j***】,PLUS会员,手机很不错，物流也很快,2018-03-07 10:01:52,0,0,5
j***1,钻石会员,手感很好，速度也够，屏小了点，总体来说不错,2018-03-07 07:27:44,0,0,5
c***5,金牌会员,帮朋友买的，非常满意，支持国产，支持华为!,2018-03-07 06:06:19,0,0,5
j***z,铜牌会员,运行挺快的，拍照也不错，关键是漂亮！大爱,2018-03-09 20:17:20,0,0,5
柠***7,银牌会员,手机不错，运行很快，包装完好，性价比高。,2018-03-09 19:41:25,0,0,5
z***2,钻石会员,给孩子买的，还没用，希望好用，哈哈哈哈哈,2018-03-09 18:35:32,0,0,5
s***5,铜牌会员,不是我买的，账号被盗，盗号人拿我号买的！,2018-03-09 15:34:48,0,0,5
j***1,钻石会员,买来给麻麻用，好用，性价比高的一款机器。,2018-03-08 07:52:16,0,0,5
j***7,金牌会员,手机很棒，有颜值，运行流畅，价格还很便宜,2018-03-07 14:41:39,0,0,5
j***l,PLUS会员,还不错，挺好挺喜欢的,2018-03-06 21:34:19,0,0,5
j***c,PLUS会员,很漂亮的颜色，送家人，一个假期教会，简单易学的操作系统，触摸灵敏，字体可调，先,2018-03-09 00:50:33,0,0,5
j***q,铜牌会员,屏幕很清晰 充电很快 手机运行流畅做工很精致感觉棒棒哒很值得 物流超级快 早上下单晚上到好评！！！,2018-03-07 19:07:19,0,0,5
j***d,钻石会员,给老妈买的，用的不错！！！！！！！！！,2018-03-07 10:28:33,0,0,5
W***B,金牌会员,上午拍的 下午就到了 怎么感觉音质不好,2018-03-03 08:37:44,0,0,5
h***9,银牌会员,很好用的手机，支持华为手机，感谢京东,2018-03-09 15:46:26,0,0,5
j***n,钻石会员,是正品，比实体店方便，比实体店便宜！,2018-03-07 16:27:16,0,0,5
j***h,钻石会员,手机内存大，颜色好看，手拿着大小合适,2018-03-07 07:00:26,0,0,5
傅***毅,钻石会员,华为手机真心不错。。。买了第五台了。,2018-03-07 10:30:44,0,0,5
紫***兮,银牌会员,喜欢华为的产品   一直用华为的手机,2018-03-07 13:49:43,0,0,5
j***g,金牌会员,外观设计很好，实用方便，很喜欢?,2018-03-09 16:47:12,0,0,5
j***w,铜牌会员,挺好的，活动买的很优惠，颜色也好看,2018-03-09 08:39:40,0,0,5
J***2,银牌会员,非常喜欢，配件也给送，蓝色的更好看,2018-03-08 13:53:18,0,0,5
j***3,银牌会员,昨天就收到了，今天才来评价，很满意,2018-03-07 02:07:41,0,0,5
j***t,铜牌会员,外观，配置，价钱，各方面都很满意，,2018-03-06 21:46:16,0,0,5
j***峰,金牌会员,今天送老婆的，很漂亮都粉色系列。,2018-03-08 19:46:15,0,0,5
j***c,银牌会员,很好，知识面挺广的。快递很到位。,2018-03-07 21:12:12,0,0,5
j***l,银牌会员,买电器我只信赖京东！手机很漂亮！,2018-03-06 21:38:14,0,0,5
胡***2,银牌会员,还可以，蛮不错的，女朋友很喜欢。,2018-03-06 19:30:04,0,0,5
武***9,铜牌会员,手机包装很好，物流快，手机也不卡,2018-03-06 19:31:37,0,0,5
j***s,金牌会员,刚到的看着挺好的，不知道用的咋样,2018-03-08 12:27:26,0,0,5
