名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
习***伴,银牌会员,给老妈买的 感觉挺好 挺适用,2018-02-08 12:21:46,0,0,5
开***程,金牌会员,还可以吧、、、、老人用的足够了,2018-01-24 17:20:01,0,0,5
j***f,铜牌会员,用了一段时间发觉很不错，赞,2018-02-22 07:24:06,0,0,5
不***4,金牌会员,特别好感谢，下大雪了，还准时送货,2018-01-08 17:40:51,0,0,5
j***t,银牌会员,给妈妈买的，她很喜欢?,2018-03-07 18:56:40,0,0,5
唯***2,银牌会员,除了不能指纹解锁其他的都挺不错,2018-01-22 12:25:50,0,0,5
j***j,银牌会员,不是送到家的吗  还让我去拿,2018-02-04 07:16:52,0,0,5
黄***9,铜牌会员,可以啦，推荐想要的朋友可以买,2018-02-03 09:14:59,0,0,5
T***q,银牌会员,快递大哥辛苦了，速度快，态度好,2018-01-18 13:33:55,0,0,5
1***d,金牌会员,快递哥哥一早就送过来了，??,2018-01-01 09:40:06,0,0,5
j***2,钻石会员,买给大宝的生日礼物，很开森,2018-02-10 07:41:44,0,0,5
r***3,钻石会员,目前使用没啥问题，还可以,2018-02-22 13:15:27,0,0,5
j***9,银牌会员,物美价廉！给老人用非常好！,2018-02-04 13:40:59,0,0,5
j***2,PLUS会员,挺不错的，年轻人喜欢用,2018-03-03 22:58:09,0,0,5
h***0,金牌会员,手机还可以父母我们足够,2018-03-03 09:15:14,0,0,5
j***b,金牌会员,用着挺好，速度快，以后还会再来,2018-01-03 09:17:59,0,0,5
丹***妮,金牌会员,第二次买，觉得经济又实惠！,2018-01-26 10:01:39,0,0,5
耗***哥,金牌会员,速度快。机子才拿到还没有开机,2018-01-10 18:48:29,0,0,5
j***u,铜牌会员,给媳妇买的 说很好 也一直用vivo手机 满分,2017-12-26 20:21:29,0,0,5
F***友,钻石会员,还不错后面的老铁支持,2018-03-08 12:22:01,0,0,5
j***o,银牌会员,好用，反应快，很有手感,2018-02-21 16:04:15,0,0,5
j***d,铜牌会员,整体性能还可以  外观还不错,2018-01-07 12:57:37,0,0,5
j***r,铜牌会员,感觉还可以！用一段时间再来,2018-01-20 22:22:49,0,0,5
4***8,钻石会员,不错，送货快，女儿喜欢！,2018-02-03 10:19:08,0,0,5
j***b,银牌会员,买给妈妈用的，可以，灰常好,2018-01-14 18:24:01,0,0,5
j***8,铜牌会员,很好用看电视也很清晰,2018-02-27 11:09:19,0,0,5
j***t,银牌会员,东西不错，和店里一样,2018-02-27 09:59:29,0,0,5
牛***5,银牌会员,送婆婆的，她挺喜欢的,2018-02-27 15:55:54,0,0,5
x***x,银牌会员,我看了挺好看的，机子也漂亮,2018-01-13 08:19:01,0,0,5
j***j,银牌会员,还不错，买给老人家的,2018-02-24 21:08:21,0,0,5
j***p,钻石会员,屏幕大小合适，质量也很好,2018-01-25 21:13:36,0,0,5
j***z,银牌会员,很好  很快   很满意,2018-01-25 13:35:13,0,0,5
j***6,铜牌会员,SD卡有点松，经常读不到。,2018-01-10 19:24:19,0,0,5
j***7,银牌会员,昨天刚下的订单第二天就到了 给老婆买的挺满意,2017-12-28 17:12:06,0,0,5
j***p,金牌会员,真的很好用，很开心的购物,2018-01-22 19:26:44,0,0,5
在***2,银牌会员,京东速度杠杠的，支持东哥,2018-01-20 18:15:51,0,0,5
d***d,银牌会员,很好，就是没放防震泡沫,2018-01-31 12:36:31,0,0,5
么***a,铜牌会员,质量杠杠的，物流也快,2018-02-14 19:13:19,0,0,5
j***6,银牌会员,还可以?，一般化。,2018-02-13 16:27:03,0,0,5
j***7,银牌会员,给老妈买的老妈用着说不错,2018-01-11 15:49:44,0,0,5
边***生,钻石会员,很好很好很好很好很好很好,2018-01-06 16:44:01,0,0,5
s***t,铜牌会员,给妈妈买的，妈妈很喜欢,2018-01-20 19:23:22,0,0,5
j***4,铜牌会员,还行，就是有一点缺陷。,2018-01-18 22:20:47,0,0,5
j***3,银牌会员,还可以，买给家里老人用的,2018-01-03 16:21:15,0,0,5
j***1,银牌会员,给老人用！挺好的！,2018-02-23 01:28:23,0,0,5
j***0,钻石会员,不错啊，感觉必须可以,2018-01-21 20:00:10,0,0,5
j***f,银牌会员,还可以吧，买给老妈用的,2018-01-04 21:28:29,0,0,5
j***1,铜牌会员,满意挺好的！送货挺快,2018-01-15 15:40:13,0,0,5
l***8,银牌会员,可以，就是电池不耐用,2018-01-13 23:10:44,0,0,5
雪***京,金牌会员,手机挺漂亮的，也好用,2018-01-12 22:21:31,0,0,5
Q***b,银牌会员,新机子，好，下次再来,2018-01-04 11:07:30,0,0,5
f***8,银牌会员,很不错，很喜欢这个,2018-02-01 23:18:05,0,0,5
j***i,银牌会员,手机挺好的我很喜欢！,2018-01-02 19:57:35,0,0,5
