名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
肥***陽,银牌会员,总的来说这次换手机很成功，很漂亮的颜色，这家店还不会因为选择颜色加钱，很好！,2017-06-01 14:09:44,3,1,5
太***静,PLUS会员,挺实惠的：送的赠品不错，：手机非常好：由于是帮同事买的：暂时不方便截图。,2017-09-22 19:00:35,0,0,5
x***g,钻石会员,手机外观很酷，摄像功能很强大，照相的图像清晰。功能完善。,2018-02-13 19:03:02,0,0,5
j***d,金牌会员,物流很快，质量很好，送的东西也很多，价格也可以。比较满意。,2018-01-29 10:42:57,0,0,5
t***L,银牌会员,刚刚拿来就迫不及待的把玩起来，手感很好，大小也正合适,2018-02-28 13:32:02,0,0,5
s***i,PLUS会员,之前买的P9，用起来非常好，支持国货,2018-01-27 23:53:58,0,0,5
j***d,PLUS会员,物流还是蛮快的，质量也不错，价格也合适,2018-01-10 18:53:12,0,0,5
c***x,PLUS会员,感觉还行吧，就是快递速度不是太快。,2018-02-03 18:03:28,0,0,5
海***3,PLUS会员,手机不是很大，挺有质感的，照相不错,2018-01-25 20:38:38,0,0,5
l***o,PLUS会员,手机大小适中，很适合妈妈使用。各种功能正在研究中......,2017-11-11 17:13:31,0,0,5
小***y,银牌会员,手感很好，大小适中，外形也美。内在怎样，试用中……,2018-03-10 07:35:09,0,0,5
j***松,金牌会员,看了好久终于下狠决心买了，拿在手里手感很不错，正品，给个，好评，店家也不错?,2017-11-06 07:57:04,0,0,5
笑***依,PLUS会员,给老婆买的，外观还好，其他地方还没用不知道，用段时间看看,2017-11-16 21:30:18,0,0,5
a***n,PLUS会员,非常好的卖家 发京东物流超级快,2018-01-28 08:03:58,0,0,5
y***2,银牌会员,之前一直用的苹果手机，想换华为很久了，这次入手后感觉挺棒的，用起来也很好。,2017-11-29 21:57:55,0,0,5
3***勇,金牌会员,手机很好，特意用了一段时间才来评价，服务也不错，走京东配送，速度快，当然好评！,2017-05-17 09:53:03,2,0,5
j***9,银牌会员,手机用啦一个星期左右来评论的，机子用起来不错，就是充电实在是太慢了，说好的闪充呢？？？,2017-08-21 23:34:21,0,0,5
