名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***h,PLUS会员,挺好的，都很好，配送及时，服务好，挺好的，都很好，配送及时，服务好,2018-03-09 19:17:46,0,0,5
j***e,金牌会员,严重吐槽京东，刚买隔不到12小时就降110块！被坑的不要不要的！！！无语了！严重抗议,2018-03-09 13:21:58,0,0,5
小***尼,PLUS会员,给爸爸用的，拍照什么都很清楚，声音也可以，一家人都用华为支持国货,2018-03-07 11:23:40,0,0,5
y***6,PLUS会员,电池容量大，很耐用，系统也很流畅，尺寸也刚好大小！很容易把握！,2018-03-09 22:07:26,0,0,5
j***s,银牌会员,机子与我想像中的差别不大，物美价廉感觉挺值的，，，物流真的超快！京东一如既往的好！,2018-03-06 20:45:23,0,0,5
j***1,铜牌会员,很不错，很喜欢,2018-03-06 19:06:28,0,0,5
d***7,金牌会员,不错 包装精美,2018-03-06 18:05:26,0,0,5
q***2,银牌会员,昨天买，今天到，真的贼快，手机用了三个，全是店里使用的，后面再买个价格高点的吧。,2018-03-08 23:47:30,0,0,5
W***7,PLUS会员,一直信赖华为，家里56个了，比某米强的太多，希望华为越来越好,2018-03-06 19:20:13,0,0,5
q***8,PLUS会员,我买到手674元，性价比应该是很好了。不能拿苹果来对比的。,2018-03-09 18:06:59,0,0,5
奥***奎,金牌会员,确实很好用，电池耐用，电量充足，摄像头像素很高，性价比高，非常适合中年人。。。,2018-03-08 12:59:54,0,0,5
j***y,钻石会员,还不错，给父母用，把不要的软件卸载掉，蛮流畅。但是跟老年机不一样，不会语音播报,2018-03-07 23:14:41,0,0,5
C***n,铜牌会员,买给初中生用的，运行内存和手机内存对于一个初中生来说是足够的，用一段时间看看吧,2018-03-08 16:36:13,0,0,5
j***t,铜牌会员,华为是大品牌品牌.我用啦好几个了一直信赖华为.快递小哥相当给力.当天订当天送啦,2018-03-08 11:30:15,0,0,5
宸***6,金牌会员,买给老人用的、整体还不错、京东快递真的是特给力、晚上下单第二天早上就到了！好评,2018-03-06 14:06:59,0,0,5
j***o,铜牌会员,虽没看见实物，但听家人说很好用，拍照效果也很清晰，通话声音也很好，非常喜欢。,2018-03-08 09:05:33,0,0,5
