名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
J***a,金牌会员,手机很好，性价比很高，外形和颜色也很漂亮！,2018-01-28 14:54:47,0,0,5
j***e,银牌会员,手机蛮好的，用起来速度蛮快的，价格也很合理,2018-01-28 07:47:43,0,0,5
b***z,银牌会员,使用中，比我上次用的快很多，内存卡都不用插了,2018-01-10 21:38:17,0,0,5
纠***学,金牌会员,手感相当不错，屏占比很大，手机做工超棒，,2018-02-08 10:44:18,0,0,5
j***a,银牌会员,不错不错第二次购买华为荣耀服务货运都很满意,2018-01-23 19:47:28,0,0,5
韦***霖,银牌会员,挺好的，明天帮妈妈拿去剪卡激活华为会员。,2018-02-05 23:55:43,0,0,5
j***t,银牌会员,东西很好，太棒了，喜欢，跟实物一样，颜色还好,2018-01-03 20:48:38,0,0,5
j***t,铜牌会员,质量较好，买的时候当地没货，物流真的很慢,2018-01-28 11:30:45,0,0,5
j***l,铜牌会员,充电插孔未事先介绍清楚，造成一家二个华为机要用不同的充电器！,2017-12-18 08:00:55,0,0,5
肖***2,金牌会员,手机还没用，拿到货感觉不错，毕竟是名牌。,2018-01-13 18:55:27,0,0,5
j***7,铜牌会员,很好，晚上刚买第二天中午就到，很快,2018-02-23 16:05:23,0,0,5
j***n,银牌会员,昨天晚上十一点前下的单早上八点钟就到了,2018-01-24 14:43:44,0,0,5
氵***意,金牌会员,不错  物流慢了点,2018-02-07 12:49:57,0,0,5
帝***水,银牌会员,产品非常漂亮，入手满意，老哥很喜欢！,2018-01-25 00:13:36,0,0,5
j***m,银牌会员,一次不错的购物体验，京东值得信赖,2018-02-23 05:57:22,0,0,5
孟***你,金牌会员,还可以 屏幕有点小但是颜色挺好看,2018-02-22 11:38:57,0,0,5
j***0,金牌会员,手机很漂亮！运行快！就是跌价有点快啊！八个月前还2500呢！,2017-11-21 13:20:33,0,0,5
j***7,银牌会员,物流快，手机好用，父母很开心。,2018-02-27 13:38:29,0,0,5
p***0,金牌会员,质量好，华为没让我失望。。。。。。,2018-01-29 08:12:31,0,0,5
j***x,银牌会员,买给朋友的，朋友很喜欢，很不错?,2018-01-27 22:16:56,0,0,5
S***P,铜牌会员,手机超不错，蓝色全玻璃看起来酷爆了,2018-01-24 11:45:42,0,0,5
j***9,金牌会员,物流不错，颜色也很靓！非常喜欢?,2018-01-23 16:55:39,0,0,5
j***g,铜牌会员,手机没得说，赶上春节了，慢死。,2018-02-21 12:24:44,0,0,5
j***t,PLUS会员,送礼给国外客户的，还不错，颜色好看，客户很喜欢,2017-09-22 11:27:04,0,0,5
j***3,铜牌会员,手机不错，就是让我等的有点久,2018-03-03 17:11:20,0,0,5
j***t,PLUS会员,送国外客户的，超级喜欢，颜色亮，使用舒服,2017-11-02 16:33:36,0,0,5
派***司,银牌会员,挺好的，很流畅，送人的，非常满意！,2018-01-10 11:37:16,0,0,5
j***6,银牌会员,购机连发票都没有，感觉不正规，,2018-02-08 07:15:32,0,0,5
Dean666,钻石会员,手机在京东上买，很不错，可以放心，因为，肯定能买到正品。,2017-11-24 17:54:58,0,0,5
F***v,银牌会员,很好用，反应很快，手感不错?,2018-01-29 15:48:43,0,0,5
j***c,金牌会员,外观不错，手机运行速度也很快,2018-02-13 06:42:03,0,0,5
j***b,钻石会员,帮朋友买的，还没看到东西奥！,2018-02-12 22:16:02,0,0,5
1***5,钻石会员,这是好好还好完美漂亮这手机,2018-02-27 12:14:33,0,0,5
1***p,钻石会员,屏幕和拍照效果都挺好的，清析,2018-02-12 10:26:54,0,0,5
