名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
m***2,PLUS会员,感觉是台退货机，拿到手盒子内层压歪了，手机一圈很多脏污，不知道是什么，还有电量，出厂机通常不会有九十多的电，明显是被别人退过的，用用看有没有什么问题吧,2017-04-26 13:15:50,12,4,5
中***H,钻石会员,好，都不知道买了第几台了，好机,2017-12-22 10:45:23,16,0,5
j***l,PLUS会员,发货快，到手后检查屏幕完好无暗点，开机屏幕色彩非常鲜艳，这个要赞一下。觉得比同价位的手机屏幕还要好看。经过这两天使用搭载高通骁龙652处理器，4G运存和64G存储，在游戏方面努比亚Z17mini表现的不错，高通骁龙652在玩一般游戏时基本没有压力，像玩王者荣耀基本上没有卡顿的现象，4G运存在流畅度上也有保证，挺流畅.颜值方面还可以，达到了及格线吧，比一般的手机漂亮些。运行系统很流畅，通信信号也很强，基本满格，拍照清晰，（随手拍了几张）最后支持国产，支持努比亚！,2017-11-24 01:56:54,13,3,5
福***旻,PLUS会员,前天下单，昨天到货，使用一天，过来评价一下！因为本人旧手机急需更换，而未来两年5G网络成熟后又要换机，所以我现在需要一款实用，性价比高的！所以再三比较之后，选中努比亚这款千元机！总的来说，性能流畅(还没玩过游戏)，续航可以(本人习惯经常清理无用后台内存)，拍照清晰(符合本人要求，如果有大神非要拿千元机和两三千元机比较，出门左转)，最让我满意的，是带全功能NFC(两千以内其他品牌更本不带)！目前发现“设置>边缘手势”最好不要打开，因为会影响屏幕两边触摸或按键！,2018-02-24 12:36:22,1,2,5
s***9,PLUS会员,运行速度快，大小正合适，手感明显舒服多了，游戏运行流畅,2018-03-02 08:12:38,0,0,5
有***哈,银牌会员,收到手机后，用起来非常好，家服务态度也很好，物流也给力，,2018-02-04 08:22:55,2,0,5
1***录,金牌会员,"机子质感还是很不错的，但是屏幕上有个小白点，会透光的那种，本来以为是贴膜上的问题，后面撕掉贴膜发现就是机子本身的问题了。本来想送去修，后面嫌没手机用很麻烦，所以就算了。还有一个问题就是屏幕中间那个主菜单键（是不是这么叫的）附近触摸一直容易不灵，整体的触屏体验不够好，会有卡顿⊙﹏⊙
会买这个手机是因为我弟弟原来用过努比亚的手机，他墙裂推荐。感觉拍照功能很强大，所以上一把手机坏掉的时候我就直接买了努比亚……不过我自己拍照技术不怎么好，好像也没发挥出它的全部潜力……
（上传几张手机原图仅供参考）",2017-11-23 13:14:40,2,0,5
j***w,PLUS会员,买了这么多手机，最差的一个，充电时，手机不太受控制，屏幕灵敏度大大降低，一会出相机，一会音乐自己跳出来,2018-03-05 18:25:53,0,0,5
6***9,金牌会员,手机非常好，外形漂亮，反应速度特别快，关键是性价比特别高，不知道为什么这么多人喷真是想不明白！如果有打算买的不要总看那些不好的评论，很多都是喷子，手机真的特别好用！,2018-01-19 05:16:26,20,10,5
j***0,银牌会员,只是觉得便宜才买的算这台已经三部了先买的小牛5媳妇的坏了去修人家不敢修怕拆坏了所以直接告诉不能修这个牌子太烂了,2018-02-27 15:21:20,0,0,5
箭***三,金牌会员,一开始还担心这样那样的问题，买来后才发现，这些担心都是多余的，真机惊艳到我了，大赞努比亚，大赞京东物流。兴奋中。,2017-10-15 11:47:41,9,2,5
吴***才,金牌会员,"努比亚手机一直都买用，很好用，第二台Z17minis，帮家人买的，很好
包装比较简单，一个盒子角被撞扁了
都不容易，全五星",2018-02-06 13:04:21,3,0,5
剪***归,铜牌会员,首先当然要赞一下这个神速的快递半天到了。手机也不错，性价比很高，实用耐用就行，好评好评！,2018-02-26 14:44:28,0,0,5
a随-缘b,金牌会员,"手感轻薄圆润，6G内存速度超快，系统运行流畅，颜色不错，金属机身，康宁大猩猩屏，不贴膜手感更好，摄像系统加双摄像头图片明亮色彩饱和逼真，性价比高
缺陷：不到3000mh电池容量小了
点充电速度还不错2小时左右",2017-08-11 17:40:35,4,0,5
j***0,金牌会员,啥也不说好用，就是不要握底部太多那样会影响移动信号。手机很好用,2018-01-03 22:08:35,3,0,5
j***g,PLUS会员[试用],电池不给力！软件运行流畅！综合来说还是不错的！大年三十到的！物流超级给力！,2018-02-27 19:20:35,0,0,5
l***u,银牌会员,昨天下单，今天就收到，物流很快，这是在京东买的第四部努比亚手机，都很好用,2018-02-21 11:05:26,0,0,5
Z***漏,钻石会员,手机外观小巧，做工精致，反应快，打游戏非常不错。,2018-02-24 12:20:43,2,0,5
大***8,PLUS会员,手机拿到了，帮别人买的，还没有拆开，不知道效果,2018-02-10 20:05:25,0,0,5
刘***行,钻石会员,手感丝滑，屏幕清晰，运行流畅，价格实惠。目前没有发现卡阻现象。,2018-03-04 09:35:50,0,0,5
村***方,金牌会员,外观好看 质感不错 还没有用 之后在追评吧 比想象中的做工要好,2018-02-12 23:31:12,0,1,5
韦***繁,金牌会员,用了一个星期   感觉很好用   电池也耐用   拍照很很好  手机很流畅,2017-10-06 12:55:49,14,5,5
jd_182273wdm,铜牌会员,手机颜色和大小都是我喜欢的，还没用，但是第一感觉还不错,2018-03-03 17:59:57,0,0,5
j***0,铜牌会员,第二次购买，用后再来追评。,2018-01-27 10:47:08,3,0,5
源利134,PLUS会员,送货很快，质量不错，信赖京东！,2018-02-20 23:56:55,0,0,5
胡***剑,银牌会员,很不错的手机，颜值高，配置更高，值得入手,2018-02-17 10:29:42,0,0,5
张***2,金牌会员,第二次买这个手机了，之前还买成1499,2018-02-13 21:35:43,0,0,5
j***i,金牌会员,京东就是快，运行快，降价买的，太划算,2018-02-24 20:04:59,0,0,5
风***华,铜牌会员,给老妈买的，手机性价比可以。老妈不玩微信之类的，就买了个拍照差不多的。,2018-03-02 12:25:06,2,0,5
j***t,铜牌会员,很好用，我用了网速很好！,2018-02-25 11:19:28,0,0,5
舞***属,金牌会员,大内存就是不一样，感觉系统还不错，体验中,2017-12-12 18:23:57,6,4,5
j***4,银牌会员,第一次用努比亚手机，做工手感真心觉得不错?只看用了以后感觉怎么样了,2018-01-12 13:16:48,1,1,5
