名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
y***4,金牌会员,帮爸爸买的，挺好的，他很喜欢。,2017-12-22 14:52:53,0,0,5
1***8,金牌会员,还不错,2017-12-22 11:23:41,0,0,5
森***岛,铜牌会员,好,2017-12-22 10:56:13,0,0,5
1***m,银牌会员,还行,2017-12-21 17:36:17,0,0,5
E***E,银牌会员,宝贝收到了，快递速度快，包装非常好，质量非常好,2017-12-21 12:35:28,0,0,5
j***n,银牌会员,一直都用华为，这次帮朋友买的，颜色比金色好看，朋友非常满意,2017-12-21 09:36:48,0,0,5
雪***D,金牌会员,不错！发货也快！值得信赖,2017-12-19 22:54:04,0,0,5
那***阳,银牌会员,好得没话说了,2017-12-19 20:23:39,0,0,5
j***4,钻石会员,麦芒5手机很好，京东快递给力手机运行非常快完美！,2017-12-19 20:22:53,0,0,5
j***a,金牌会员,喜欢用这款手机，挺好的，这个是第二部了,2017-12-19 20:09:43,0,0,5
j***卍,PLUS会员,手机隔天收到快！有问题客服耐心，解决态度好，赞！,2017-12-19 17:19:08,0,0,5
vZsCKTIGTnkx,铜牌会员,快递很快，次日就到了。手机真的很不错，性价比太高了。,2017-12-19 14:50:41,0,0,5
伍***A,钻石会员,拿到货就掉价,2017-12-19 13:03:41,0,0,5
j***a,银牌会员,上网查了一下入网许可证，还有这个机子的码，结果是这台机子一共有43人上网查过！应该是有问题的！,2017-12-19 10:34:34,0,0,5
j***z,银牌会员,手机才用了两个月，屏幕就失灵，按不动，而且用电特别快。,2017-12-18 21:00:24,0,0,1
y***g,银牌会员,此用户未及时评价，系统默认好评。,2017-12-18 20:09:36,0,0,5
龙***枫,钻石会员,刚买了一个月的手机就出现互相，振动关不上，无法开机，客服问问就完了，聊着就换人，买了两个手机都这样，在买手机还是去自营吧，唉,2017-12-18 17:47:31,0,0,1
z***z,银牌会员,双十二买的，第二天就开始掉价，联系客户说该商品不保值，这个我也认了。拿到东东，外包装已经烂得不成样子了，幸好里面的东西没有掉出来。一个大盒子，里面只装了手机盒子，又没有任何填充物，还有一个幸好是里面的手机没有被损坏。这样的商家，这样的服务，这样的包装，该怎么评价呢？,2017-12-18 17:16:17,0,0,4
熊***熊,银牌会员,手机很给力，给别人买的，但是价格挺好，朋友也没说有啥毛病,2017-12-18 09:18:12,0,0,5
t***o,银牌会员,还不错,2017-12-18 07:49:47,0,0,5
t***g,银牌会员,可以,2017-12-18 03:20:15,0,0,5
j***9,铜牌会员,比较满意，外观很好，,2017-12-17 21:35:40,0,0,5
j***d,银牌会员,此用户未及时评价，系统默认好评。,2017-12-17 11:25:53,0,0,5
U***x,铜牌会员,不错哦，赞,2017-12-16 22:27:46,0,0,5
y***1,银牌会员,这么晚在评价，一直在用手机，验证手机效果，非常不错,2017-12-16 21:24:14,0,0,5
z***o,PLUS会员,帮同事买的手机，希望不会有问题！,2017-12-16 20:35:48,0,0,5
张***鉴,金牌会员,功能还可以，价格实惠,2017-12-16 15:55:59,0,0,5
r***白,银牌会员,机子看着不错，不知道好不好用，快递有点慢,2017-12-16 11:02:23,0,0,5
s***8,金牌会员,好很喜欢麦芒，原装正品,2017-12-15 22:16:36,0,0,5
j***z,金牌会员,下完单就开始降价,2017-12-15 20:37:51,0,0,5
j***k,银牌会员,不错,2017-12-15 12:15:00,0,0,5
j***e,金牌会员,物流很快，刚收到手机也不错,2017-12-15 10:44:49,0,0,5
jd_953753945,银牌会员,宝贝到手，先用用试试再评价，送货速度杠杠滴,2017-12-15 03:48:41,0,0,5
8***W,银牌会员,帮朋友买的第二部手机了，还可以,2017-12-14 22:01:52,0,0,5
j***1,金牌会员,手机收到了，先不说质量怎么样，11号下单1538元12号1518元，感觉被坑,2017-12-14 19:41:28,0,0,1
j***m,银牌会员,第二次购买了，非常好用。,2017-12-14 14:50:39,0,0,5
j***r,铜牌会员,很漂亮,2017-12-14 12:39:04,0,0,5
j***p,铜牌会员,手感挺好,2017-12-14 11:25:55,0,0,5
阿***g,钻石会员,很好，感觉也很好,2017-12-14 09:11:56,0,0,5
j***b,银牌会员,可以了，也不贵,2017-12-13 21:45:27,0,0,5
j***n,银牌会员,不错,2017-12-13 19:59:20,0,0,5
j***j,银牌会员,好,2017-12-13 12:54:41,0,0,5
j***j,银牌会员,好,2017-12-13 12:54:29,0,0,5
O***m,银牌会员,手感不错,2017-12-12 22:58:55,0,0,5
j***7,金牌会员,帮朋友买的手机好看！过一久在评价！,2017-12-12 15:17:18,0,0,5
W***Q,钻石会员,帮同事买的，价格很便宜。运行速度也不错,2017-12-12 11:29:37,0,0,5
j***j,银牌会员,宝贝已经收到二十多天了   去手机验过了   是正品   而且还很好用    上网速度也快  各方面都得心应手    比我的苹果4好多了    每天都爱不释手的用着    还专门买了手机套保护起来   真是一次愉快的购物   必须好评5分,2017-12-12 06:05:47,1,1,5
j***8,PLUS会员,表扬送货人员，服务周到，质量非常好。下次还来。,2017-12-12 03:10:39,0,0,5
j***a,铜牌会员,产品很好，用的非常好。,2017-12-11 19:09:45,0,0,5
J***7,企业会员,机器跟实体店一样，正货，很好,2017-12-11 17:39:32,0,0,5
l***3,银牌会员,收到货了看起来还可以，就是物流太暴力了，在包装有撞击的痕迹，里面的空气袋就剩下一个还有气，不知道手机有没有受到影响，先使用看看先吧,2017-12-11 16:11:15,0,0,5
A***q,铜牌会员,用了之后才来评价，不知是运气欠佳，还是产品问题，这次买的64g的，但是开网站或者打开图片，半天才开的了，伤心? 等待进一步检查跟处理。第一次想给华为手机差评,2017-12-11 13:13:06,0,0,5
丿***君,银牌会员,挺好的,2017-12-11 10:46:58,0,0,5
j***4,PLUS会员,给老公他爸爸买的，以前老公用的这款，不错的。,2017-12-11 10:34:58,0,0,5
z***8,金牌会员,很好的东西，真的不错,2017-12-10 20:48:08,0,0,5
m***3,金牌会员,收到了，还可以，期待好用,2017-12-10 13:08:19,0,0,5
谭***6,金牌会员,手机不错实物比图片好看，华为质量应该比较好的。,2017-12-10 10:16:13,0,0,5
m***m,PLUS会员,一直在京东买正品！,2017-12-10 06:56:39,0,0,5
j***s,PLUS会员,给老婆买的生日礼物，无论是拍照还是手机各方面性能都很满意,2017-12-09 08:42:37,0,0,5
j***0,银牌会员,手机好，看这也好看，用这也快，上网是嘎嘎的，,2017-12-08 20:02:23,0,0,5
j***s,金牌会员,性价比不高，比同类的贵，有很多应有没用，有不能卸载。,2017-12-07 09:26:39,0,0,5
j***h,金牌会员,很好用，麦芒系列不会让人失望的。,2017-12-05 21:19:40,0,0,5
黑***爹,银牌会员,标配，没东西送,2017-12-05 12:55:37,0,0,5
