名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
h***i,银牌会员,很满意！这个产品我一直用住！,2017-11-19 20:00:00,0,0,5
这***沓,金牌会员,帮朋友买的。还不知道怎么样,2017-11-30 08:27:04,0,0,5
y***8,金牌会员,很快，用的很好，,2018-02-10 21:46:08,0,0,5
秋***鳥,银牌会员,一直支持华为手机，好用,2017-12-16 15:27:34,0,0,5
向***x,银牌会员,可以！比较满意！,2018-01-25 10:57:39,0,0,5
j***e,银牌会员,外观不错帮公公买的他很喜欢,2017-11-06 12:05:03,0,0,5
潙***心,金牌会员,手机不错，京东值得信赖,2017-12-06 17:44:51,0,0,5
j***p,铜牌会员,蛮好的，选7x应该更好,2017-12-06 12:16:32,0,0,5
2***q,金牌会员,给同事买的，用着反应不错,2017-11-11 13:46:21,0,0,5
j***n,金牌会员,感觉不错，是给老爹买的,2017-11-26 13:37:37,0,0,5
j***b,铜牌会员,手机不错，非常满意！,2017-11-29 07:56:16,0,0,5
L***3,银牌会员,支持国产，好用不贵,2017-12-30 07:18:42,0,0,5
C***H,钻石会员,东西还不错，一直想买来着,2017-10-22 14:42:25,0,0,5
j***1,银牌会员,手机不错，性价比高,2017-12-20 15:54:51,0,0,5
5***c,钻石会员,支持国货，支持华为,2017-12-15 14:33:50,0,0,5
chen396517254,金牌会员,刚开始用，反应灵敏！,2017-11-13 10:31:30,0,0,5
M***喵,银牌会员,目前用着还行，好评,2017-12-01 20:05:26,0,0,5
j***1,铜牌会员,"可以,一点都不卡.",2017-11-21 17:04:54,0,0,5
q***u,PLUS会员,刚用，反应挺快的,2017-10-15 12:28:32,0,0,5
c***1,钻石会员,给老爸买的，他很高兴啊，做生日礼物很不错。,2018-01-14 20:35:16,1,0,5
t***r,金牌会员,物有所得，值得购买,2017-11-06 17:35:01,0,0,5
易***2,钻石会员,给爸妈买的 不错,2017-12-25 10:43:35,0,0,5
j***0,铜牌会员,耐摔防爆防碎很好,2017-12-18 18:57:34,0,0,5
Q***F,铜牌会员,给我拿错了手机壳,2017-12-02 16:52:54,0,0,5
j***0,铜牌会员,发货太慢，需改进,2017-11-24 16:13:21,0,0,5
