名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
小***1,银牌会员,给老爸买的，他挺满意的。就是在装手机卡的时候出了点“小插曲”，大体上不影响。拍照像素清晰，也比较快。快递也是直接送到手，挺好,2017-11-15 19:35:20,0,0,5
j***7,银牌会员,宝贝已经收到 用了几天才来评价的，我还是第一次在网上买手机，找了几家 最后看你家评论的都不错，最后才觉得在你家买的，也确实没有让我失望！是正品。这款手机是给我们孩子买的，她喜欢黑色，这个颜色确实很酷！孩子说这个手机用着也很好 速度快也流畅 一点都不卡，总之我家孩子非常满意！卖家发货也迅速 赞！,2017-12-02 23:05:40,0,0,5
j***3,银牌会员,非常好，非常好。,2017-07-21 12:43:17,0,0,5
j***j,金牌会员,就是发货有点慢，手机外观还挺可以。送的东西有防爆膜和指环扣，手机套与充电宝一个。遗憾的是没有送耳机。,2017-06-28 11:32:48,8,1,5
j***f,金牌会员,很漂亮，大小合适，流畅溝晰。,2017-06-30 23:36:07,3,0,5
你***匹,银牌会员,手机太漂亮了  满意！！,2017-07-03 12:20:16,3,0,5
j***f,金牌会员,很不错的手机  颜值高 性能好，,2017-07-15 08:33:32,0,0,5
l***5,PLUS会员,手感不错，虽然这是我得备用机，但是性能没得说,2017-07-14 19:58:08,0,1,5
K***萌,金牌会员,手机刚拿到手上还是比较惊艳的，确实很亮眼，先说说像素，还可以，双摄像头没有体现出来他的长处，送的东西很多，不过我这个买的比较晚，所以不是抢的。音质也还行，玩了游戏体验也可以，电池3000毫安有点不够用，总得来说值得买，是一部性价比还不错的手机。比较满意这次的购物,2017-06-29 01:03:08,3,0,5
T***狂,金牌会员,卖家很不错，东西一应俱全，建议改善和提高客服态度以及发货速度。手机很精美，试用了一段时间也没有任何问题，支持国产，支持华为，也支持京东百分百正品保证。,2017-07-25 13:34:44,0,0,5
w***7,银牌会员,还好，手感不错，性能用了才知道,2017-07-13 13:28:05,0,0,5
李***李,银牌会员,刚收到，用几天看咋样，,2017-09-02 15:51:02,0,0,5
j***0,PLUS会员[试用],很好，是未开封正品，使用没毛病。价低质优，比京东自营的划算，值得够买。,2017-09-12 09:45:48,1,0,5
C***杨,PLUS会员,好，快，省，大小物件首选京东，信赖的购物平台，很满意,2017-08-13 22:06:19,1,0,5
j***海,PLUS会员,发货速度特快，两天就收到手机了。包装完好，手机惊艳，朋友很满意，送的礼物挺实用，好评。,2017-07-08 16:09:24,0,0,5
j***l,金牌会员,挺好的，感觉不错，手感挺好，挺亮，手机流畅度也很好。,2017-06-27 17:14:55,9,0,5
j***g,银牌会员,手机不错很上手,2017-07-01 15:10:31,0,0,5
吃***陈,金牌会员,这款手机满足我对手机的所有需求，拍照清晰带美颜，指纹前置反应快，红外接口方便，底部有3.5mm的耳机孔，自带hifi，最喜欢的就是3D炫光玻璃，手感比荣耀其他手机要好，不比自用的iPhone差，为什么我知道辣么多，因为我关注很久了，低调奢华有内涵，值得我购买。,2017-06-17 13:19:10,47,6,5
陈***t,银牌会员,客服态度还不错。手机收到太惊喜了，第一次用高端机，哈哈??很愉快的一次购物,2017-07-06 13:24:00,0,0,5
j***ち,金牌会员,很吊，装逼神器，灰常喜欢?，哈哈哈哈哈哈哈,2017-07-19 22:29:56,3,0,5
B***Q,银牌会员,包装精致，朋友介绍买的，没让我失望，挺喜欢的。,2017-11-17 23:38:54,0,0,5
许***6,PLUS会员,提前收到了很惊喜之前预定的，还没开箱支持荣耀，东东原装未开封是正品相信JD！,2017-06-16 17:14:37,48,31,5
5***m,银牌会员,真心有质感，从荣耀6到9，我和老婆都是死忠，大爱荣耀,2017-07-06 15:32:44,0,0,5
天***翼,金牌会员,外形好看，做工精细，反应流畅，老妈很喜欢，物流太慢,2017-07-04 06:48:11,6,0,5
j***c,银牌会员,前几天到的，使用了几天刚来评价，总体来说，荣耀9还是不错的，系统运行流畅度还是可以的，不说太多了，王者去了,2017-08-11 22:08:05,0,0,5
j***4,金牌会员,我十九号下单的到今天我才收到货，不过没关系，个人觉得可以不过就是容易发热，没办法6G运行内存是这样的,2017-06-26 21:04:33,1,2,5
8***2,钻石会员,老爸很喜欢，手机质感很强，送货也快的,2017-07-13 08:45:19,1,1,5
3***6,钻石会员,很好用，颜值也很高，很喜欢，已经好几部华为了。,2017-07-10 18:59:38,0,0,5
l***4,银牌会员,手机很好用，外观很好看，非常喜欢,2017-07-19 15:11:33,1,0,5
胡***稀,银牌会员,手机不用多说，他是正品的，然而第一个快递速度太慢了，他不是自营店，双十一期间根本就没有客服的存在，全都是机器人在说话，，但是到自己拆封过后，发现预装软件实在太多了，乱七八糟的软件，这貌似不像华为的作风，这有点让人不爽快。手机用到现在，感觉还是挺好的。性价比还是不错的。,2017-11-24 20:32:38,0,0,5
孙***啦,PLUS会员,手机很漂亮，比我的华为p9好看多了。但是卖家送的膜和保护套我也是无语了，膜还好，保护套都畸形。。。,2017-08-01 16:11:44,0,0,5
