名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
1***7,PLUS会员,经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力！ 所以在一段时间里，我总是不去评价 或者随便写写！ 但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。 于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！ 首先，宝贝是 性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。 京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。 希望京东能再接再厉， 做得更大更强,2018-03-09 11:48:01,0,0,5
放***买,PLUS会员,做工不错，就是洛基亚的风格！大屏好用，打电话够用了，最好还是声音大，我妈说声音太大有时候都会被吓到了。我说那调小一点，她说那不用，怕有时候听不到电话响。,2018-02-23 17:18:58,0,0,5
p***j,钻石会员,手机看了，和介绍的一样，就是诺基亚的质量远不如以前了，后盖合上后居然有缝隙！上一个225都是严丝合缝的。耐不耐用就看以后了。买它就是一情怀，老诺把这个消耗完，也就凉了。,2018-02-02 18:31:33,0,0,5
雷***7,金牌会员,非常好，能看天气能玩游戏，按两下上键还能开手电，拍照很清楚，音乐很清晰，能插耳机，系统主题很好看，缺点是不能上qq，网络软件捆绑不好,2017-11-24 19:53:56,0,0,5
天***雨,金牌会员,诺基亚的功能机绝对是老人机的不二选择。做工优良。分量很轻。拿在手里感觉很好，操作简单，使用方便。待机时间长。管送了耳机。赞一个,2017-05-04 21:44:51,2,0,5
c***4,PLUS会员,相信诺基亚的质量，买来给妈妈用的，看着屏幕挺清晰的，卡是需要用那种大卡,2018-02-10 11:54:42,0,0,5
j***j,PLUS会员,给公公买的老年手机，很轻巧方便价格便宜。发货送货都很快，前一天晚上买的第二天就到了。,2017-12-09 12:27:03,1,0,5
w***y,钻石会员,简单实用性手机，就选它，智能机虽有强大之处，但这种机子也有其优势所在，看个人需求而异。,2018-01-10 14:25:26,0,0,5
j***g,铜牌会员,手机配件齐全，希望质量能和以前的媲美，京东送货还是很快的  应该不错,2018-01-30 10:08:16,1,0,5
B***d,金牌会员,"手机打打电话还可以，不要对它期望太高，还可以听歌，当备用机还可以
手机好轻",2018-02-26 18:55:30,0,0,5
